data,dia_semana,nome_exchange,direcao,total_transacoes,volume_usd,preco_medio_usd,total_trades
2025-05-08,Quinta-feira,Zerox Exchange,SELL,13,2772293.496907567,15885.812204649255,52
2025-05-19,Segunda-feira,Dodo,BUY,2,231332.4091535735,1.0000613554949123,2
2025-05-19,Segunda-feira,Dodo,SELL,2,231332.4091535735,1.0000613554949123,2
2025-05-08,Quinta-feira,Dodo,BUY,2,40719.517291940705,0.999992069595161,2
2025-05-08,Quinta-feira,Dodo,SELL,2,40719.517291940705,0.999992069595161,2
2025-06-01,Domingo,SushiSwap,SELL,5,140399.6359286131,550.7373052004508,8
2025-06-01,Domingo,SushiSwap,BUY,5,140399.6359286131,550.7373052004508,8
2025-05-20,Terça-feira,SushiSwap,SELL,4,164341.50981781678,10.401563950413475,12
2025-05-20,Terça-feira,SushiSwap,BUY,4,164341.50981781684,10.401563950413475,12
2025-05-19,Segunda-feira,SushiSwap,SELL,9,661309.1807038941,663.0778919449177,40
2025-05-19,Segunda-feira,SushiSwap,BUY,9,661309.1807038941,663.0778919449177,40
2025-05-21,Quarta-feira,SushiSwap,SELL,6,717941.2308239494,819.4639101104689,35
2025-05-21,Quarta-feira,SushiSwap,BUY,6,717941.2308239494,819.463910110469,35
2025-05-18,Domingo,SushiSwap,SELL,5,778694.7172720815,506.6916734337959,40
2025-05-18,Domingo,SushiSwap,BUY,5,778694.7172720815,506.6916734337959,40
2025-05-17,Sábado,SushiSwap,SELL,7,223891.61340015082,30166.952235732864,16
2025-05-17,Sábado,SushiSwap,BUY,7,223891.61340015082,30166.952235732868,16
2025-05-08,Quinta-feira,SushiSwap,SELL,9,1250786.8373779224,606.4294612318804,68
2025-05-08,Quinta-feira,SushiSwap,BUY,9,1250786.8373779226,606.4294612318805,68
2025-06-08,Domingo,SpookySwap,SELL,3,21951.36415849196,81.20045039930267,23
2025-06-08,Domingo,SpookySwap,BUY,3,21951.36415849196,81.20045039930267,23
2025-05-25,Domingo,SpookySwap,BUY,6,63747.72585035495,309.50047240126014,76
2025-05-25,Domingo,SpookySwap,SELL,6,63747.72585035497,309.5004724012601,76
2025-05-07,Quarta-feira,Uniswap,BUY,386,2.3414514330668007E19,7.464600398345718E26,9064
2025-05-07,Quarta-feira,Uniswap,SELL,386,2.3414514330667962E19,7.464600398345719E26,9064
2025-05-05,Segunda-feira,Uniswap,SELL,369,9.234608023467942E18,5.22218449656053E25,8695
2025-05-05,Segunda-feira,Uniswap,BUY,369,9.23460802346794E18,5.22218449656053E25,8695
2025-05-04,Domingo,Uniswap,SELL,392,1.810428317510781E19,1.872990116334554E26,6216
2025-05-04,Domingo,Uniswap,BUY,392,1.8104283175107807E19,1.872990116334554E26,6216
2025-05-06,Terça-feira,Uniswap,SELL,367,5.8156795719273206E18,1.1746831562036016E23,9183
2025-05-06,Terça-feira,Uniswap,BUY,367,5.8156795719273226E18,1.1746831562036016E23,9183
2025-05-07,Quarta-feira,Balancer,SELL,35,12822806.759614008,97.48883257143433,304
2025-05-07,Quarta-feira,Balancer,BUY,35,12822806.759614006,97.4888325714343,304
2025-05-05,Segunda-feira,Balancer,SELL,39,16303423.202489093,1.2364182450968264,398
2025-05-05,Segunda-feira,Balancer,BUY,39,16303423.202489093,1.2364182450968264,398
2025-05-04,Domingo,Balancer,BUY,27,10568798.099850744,1.398979276051801,245
2025-05-04,Domingo,Balancer,SELL,27,10568798.099850744,1.398979276051801,245
2025-06-08,Domingo,Balancer,SELL,3,41341.13698624503,1.2015668119038525,6
2025-06-08,Domingo,Balancer,BUY,3,41341.13698624503,1.2015668119038525,6
2025-05-06,Terça-feira,Balancer,BUY,41,16338211.61044044,4752.977024800019,411
2025-05-06,Terça-feira,Balancer,SELL,41,16338211.61044044,4752.977024800018,411
2025-05-07,Quarta-feira,PancakeSwap,SELL,14,7838743.928734364,263.77057254760103,237
2025-05-07,Quarta-feira,PancakeSwap,BUY,14,7838743.928734364,263.770572547601,237
2025-05-05,Segunda-feira,PancakeSwap,SELL,15,2100603.601882923,242.70583761568872,86
2025-05-05,Segunda-feira,PancakeSwap,BUY,15,2100603.601882923,242.70583761568872,86
2025-05-04,Domingo,PancakeSwap,BUY,13,1522241.7784326787,71412.25636853439,67
2025-05-04,Domingo,PancakeSwap,SELL,13,1522241.7784326787,71412.25636853438,67
2025-05-06,Terça-feira,PancakeSwap,BUY,14,3569080.169798059,240.02568896702172,139
2025-05-06,Terça-feira,PancakeSwap,SELL,14,3569080.1697980594,240.02568896702172,139
2025-05-25,Domingo,Pangolin,BUY,2,53949.71825946931,66.74230978585669,169
2025-05-25,Domingo,Pangolin,SELL,2,53949.71825946931,66.74230978585669,169
2025-05-24,Sábado,Pangolin,BUY,2,53871.18473011017,67.26442745417128,140
2025-05-24,Sábado,Pangolin,SELL,2,53871.184730110166,67.26442745417128,140
2025-05-25,Domingo,Wigoswap,SELL,4,106699.46337924317,1.3286261632851286,329
2025-05-25,Domingo,Wigoswap,BUY,4,106699.46337924317,1.3286261632851286,329
2025-05-24,Sábado,Wigoswap,SELL,2,19281.18683212804,1.2918171884245166,124
2025-05-24,Sábado,Wigoswap,BUY,2,19281.18683212804,1.2918171884245166,124
2025-05-07,Quarta-feira,Uniswap v3,SELL,26,8953462.17843474,3731.510060512373,237
2025-05-07,Quarta-feira,Uniswap v3,BUY,26,8953462.17843474,3731.5100605123725,237
2025-05-05,Segunda-feira,Uniswap v3,SELL,27,8022504.085168398,7053.958174205744,304
2025-05-05,Segunda-feira,Uniswap v3,BUY,27,8022504.085168397,7053.958174205746,304
2025-05-04,Domingo,Uniswap v3,SELL,19,3543521.4837309085,5134.674908678889,121
2025-05-04,Domingo,Uniswap v3,BUY,19,3543521.483730909,5134.67490867889,121
2025-06-08,Domingo,Uniswap v3,BUY,94,21507443.276467375,14702.652214683145,2712
2025-06-08,Domingo,Uniswap v3,SELL,94,21507443.27646737,14702.652214683134,2712
2025-05-06,Terça-feira,Uniswap v3,SELL,33,9079142.78682778,6107.928264983737,259
2025-05-06,Terça-feira,Uniswap v3,BUY,33,9079142.78682778,6107.928264983738,259
2025-05-25,Domingo,Uniswap v3,SELL,8,1541584.6723339325,0.8748567310387465,21
2025-05-25,Domingo,Uniswap v3,BUY,8,1541584.6723339325,0.8748567310387465,21
2025-05-24,Sábado,Uniswap v3,BUY,32,5194763.597071012,3375.7968741950385,165
2025-05-24,Sábado,Uniswap v3,SELL,31,4685370.129777122,3484.661298599592,155
2025-05-07,Quarta-feira,Curve,BUY,2,20636.291454191014,1.0051778797803799,2
2025-05-07,Quarta-feira,Curve,SELL,2,20636.291454191014,1.0051778797803799,2
2025-05-05,Segunda-feira,Curve,SELL,2,33747.536790924074,1.0056792980025242,2
2025-05-05,Segunda-feira,Curve,BUY,2,33747.536790924074,1.0056792980025242,2
2025-05-04,Domingo,Curve,BUY,2,29396.571136403112,0.8919242250207822,2
2025-05-04,Domingo,Curve,SELL,2,29396.571136403112,0.8919242250207822,2
2025-05-06,Terça-feira,Curve,SELL,4,108168.37288947168,1.0563261187296404,4
2025-05-06,Terça-feira,Curve,BUY,4,108168.37288947168,1.0563261187296404,4
2025-05-07,Quarta-feira,QuickSwap,BUY,2,391845.1414908086,7.313475598396169,25
2025-05-07,Quarta-feira,QuickSwap,SELL,2,391845.1414908086,7.313475598396168,25
2025-05-05,Segunda-feira,QuickSwap,SELL,2,98542.32647211941,7.3727181795522165,8
2025-05-05,Segunda-feira,QuickSwap,BUY,2,98542.32647211943,7.3727181795522165,8
2025-05-04,Domingo,QuickSwap,BUY,2,211292.15720921993,7.487894114536407,13
2025-05-04,Domingo,QuickSwap,SELL,2,211292.1572092199,7.487894114536407,13
2025-06-08,Domingo,QuickSwap,BUY,19,8440778.630449105,627.5927355107965,3945
2025-06-08,Domingo,QuickSwap,SELL,19,8440778.630449105,627.5927355107964,3945
2025-05-06,Terça-feira,QuickSwap,BUY,2,374208.9178631748,7.3008525640798645,22
2025-05-06,Terça-feira,QuickSwap,SELL,2,374208.9178631748,7.3008525640798645,22
2025-05-25,Domingo,QuickSwap,SELL,1,49990.80300331115,0.06266934926228,1
2025-05-25,Domingo,QuickSwap,BUY,1,49990.80300331115,0.06266934926228,1
2025-05-24,Sábado,QuickSwap,BUY,5,1101545.3005544546,3.2449021886281892,62
2025-05-24,Sábado,QuickSwap,SELL,4,699523.2513106879,4.040533654737695,40
2025-05-05,Segunda-feira,Trader Joe,BUY,1,3.2841997294576968E16,2.4741583207522913e-22,1
2025-05-05,Segunda-feira,Trader Joe,SELL,1,3.2841997294576968E16,2.4741583207522913e-22,1
2025-06-08,Domingo,Trader Joe,BUY,27,4963784.7062139455,400319023.9553632,1457
2025-06-08,Domingo,Trader Joe,SELL,27,4963784.706213947,400319023.95536333,1457
2025-05-25,Domingo,Trader Joe,BUY,46,1127616.1648775744,22538918.91683871,3265
2025-05-25,Domingo,Trader Joe,SELL,46,1127616.164877575,22538918.916838706,3265
2025-05-24,Sábado,Trader Joe,BUY,38,3.228494136192642E16,37111474.46099353,2477
2025-05-24,Sábado,Trader Joe,SELL,38,3.228494136192642E16,37111474.46099352,2477
2025-05-07,Quarta-feira,Zerox Exchange,BUY,7,752447.6977789728,782.8954705989854,20
2025-05-07,Quarta-feira,Zerox Exchange,SELL,7,752447.6977789728,782.8954705989854,20
2025-05-05,Segunda-feira,Zerox Exchange,SELL,10,404326.2714688578,365.70564821799627,19
2025-05-05,Segunda-feira,Zerox Exchange,BUY,10,404326.2714688577,365.70564821799627,19
2025-05-04,Domingo,Zerox Exchange,BUY,9,496691.74945588596,409.99686188860375,23
2025-05-04,Domingo,Zerox Exchange,SELL,9,496691.74945588596,409.9968618886038,23
2025-05-06,Terça-feira,Zerox Exchange,BUY,7,568985.110633556,509.24080076529435,20
2025-05-06,Terça-feira,Zerox Exchange,SELL,7,568985.110633556,509.24080076529435,20
2025-05-07,Quarta-feira,Dodo,BUY,2,677876.6310637824,1.0002038856918223,14
2025-05-07,Quarta-feira,Dodo,SELL,2,677876.6310637824,1.0002038856918223,14
2025-05-05,Segunda-feira,Dodo,SELL,2,887289.75157646,1.0000536591881892,20
2025-05-05,Segunda-feira,Dodo,BUY,2,887289.75157646,1.0000536591881892,20
2025-05-04,Domingo,Dodo,BUY,2,453009.63501738507,1.0000444305787337,4
2025-05-04,Domingo,Dodo,SELL,2,453009.63501738507,1.0000444305787337,4
2025-05-06,Terça-feira,Dodo,SELL,2,371151.5662152542,1.0000079555744952,7
2025-05-06,Terça-feira,Dodo,BUY,2,371151.5662152542,1.0000079555744952,7
2025-05-07,Quarta-feira,SushiSwap,BUY,3,83492.4958318691,14032236.783140833,5
2025-05-07,Quarta-feira,SushiSwap,SELL,3,83492.49583186909,14032236.783140833,5
2025-05-05,Segunda-feira,SushiSwap,BUY,3,141374.6791920957,978.7355574494801,5
2025-05-05,Segunda-feira,SushiSwap,SELL,3,141374.6791920957,978.7355574494801,5
2025-05-06,Terça-feira,SushiSwap,SELL,6,284588.02872241585,479.27235524964885,11
2025-05-06,Terça-feira,SushiSwap,BUY,6,284588.02872241585,479.27235524964885,11
2025-06-18,Quarta-feira,SpookySwap,BUY,2,21185.78126685845,544.713615568747,4
2025-06-18,Quarta-feira,SpookySwap,SELL,2,21185.78126685845,544.713615568747,4
2025-06-02,Segunda-feira,SpookySwap,BUY,1,5055.574503816702,0.008912763725804688,8
2025-06-02,Segunda-feira,SpookySwap,SELL,1,5055.574503816702,0.008912763725804688,8
2025-06-05,Quinta-feira,SpookySwap,BUY,4,44075.15167289765,284.75368027617657,63
2025-06-05,Quinta-feira,SpookySwap,SELL,4,44075.15167289765,284.75368027617657,63
2025-06-04,Quarta-feira,SpookySwap,SELL,2,24293.895731458248,577.8537986346536,21
2025-06-04,Quarta-feira,SpookySwap,BUY,2,24293.895731458248,577.8537986346536,21
2025-06-03,Terça-feira,SpookySwap,BUY,1,6286.54453139352,0.008615802885392716,11
2025-06-03,Terça-feira,SpookySwap,SELL,1,6286.54453139352,0.008615802885392716,11
2025-06-04,Quarta-feira,SpiritSwap,BUY,1,6461.3688845804945,0.5145686201992129,7
2025-06-04,Quarta-feira,SpiritSwap,SELL,1,6461.3688845804945,0.5145686201992129,7
2025-06-19,Quinta-feira,Uniswap,SELL,174,1.3594315946621901E20,3.684086736136356E23,1690
2025-06-19,Quinta-feira,Uniswap,BUY,174,1.3594315946621891E20,3.684086736136356E23,1690
2025-06-02,Segunda-feira,Uniswap,SELL,49,2.0900206026099343E19,2.6412026657147813E26,426
2025-06-02,Segunda-feira,Uniswap,BUY,86,2.0900206026096886E19,143.7892491269342,539
2025-06-18,Quarta-feira,Balancer,BUY,2,31761.891107025614,310246.9866352273,22
2025-06-18,Quarta-feira,Balancer,SELL,2,31761.891107025614,310246.9866352273,22
2025-06-19,Quinta-feira,Balancer,SELL,3,103982.3154416214,2.764077872814088,4
2025-06-19,Quinta-feira,Balancer,BUY,3,103982.3154416214,2.764077872814088,4
2025-06-02,Segunda-feira,Balancer,SELL,10,1398573.3812242888,242.04809451754045,46
2025-06-02,Segunda-feira,Balancer,BUY,10,778771.5660428994,0.6479267890522024,30
2025-06-05,Quinta-feira,Balancer,SELL,2,110523.1139635772,1.030677887516036,4
2025-06-05,Quinta-feira,Balancer,BUY,2,110523.1139635772,1.030677887516036,4
2025-06-04,Quarta-feira,Balancer,SELL,1,11373.943693138292,0.7770751161290251,1
2025-06-04,Quarta-feira,Balancer,BUY,1,11373.943693138292,0.7770751161290251,1
2025-06-07,Sábado,Balancer,BUY,3,114472.67449292398,0.9032036008331675,4
2025-06-07,Sábado,Balancer,SELL,3,114472.67449292398,0.9032036008331673,4
2025-06-03,Terça-feira,Balancer,SELL,3,806118.8187783677,1.1028129453037188,3
2025-06-03,Terça-feira,Balancer,BUY,3,806118.8187783677,1.1028129453037188,3
2025-06-19,Quinta-feira,PancakeSwap,BUY,4,205663.30163020745,630.2820299246985,41
2025-06-19,Quinta-feira,PancakeSwap,SELL,4,205663.30163020745,630.2820299246985,41
2025-06-02,Segunda-feira,PancakeSwap,BUY,1,66663.29371192672,0.004560577721105378,5
2025-06-02,Segunda-feira,PancakeSwap,SELL,1,14583.041083540318,225.3067882129651,1
2025-06-18,Quarta-feira,Pangolin,SELL,2,49092.68291001477,71.0805037988828,14
2025-06-18,Quarta-feira,Pangolin,BUY,2,49092.68291001477,71.0805037988828,14
2025-06-05,Quinta-feira,Wigoswap,BUY,3,25560.602873068994,1.081640147273419,90
2025-06-05,Quinta-feira,Wigoswap,SELL,3,25560.60287306899,1.081640147273419,90
2025-06-07,Sábado,Wigoswap,BUY,2,15726.970538728274,1.412455823951919,72
2025-06-07,Sábado,Wigoswap,SELL,2,15726.970538728274,1.412455823951919,72
2025-06-18,Quarta-feira,Uniswap v3,BUY,94,20457431.834569283,3455.087719471843,5065
2025-06-18,Quarta-feira,Uniswap v3,SELL,94,20457431.83456929,3455.087719471844,5065
2025-06-19,Quinta-feira,Uniswap v3,BUY,8,286667.07839342294,8.638508450972251,24
2025-06-19,Quinta-feira,Uniswap v3,SELL,8,286667.07839342294,8.63850845097225,24
2025-06-02,Segunda-feira,Uniswap v3,BUY,40,18208295.81422476,2612.3021997469664,416
2025-06-02,Segunda-feira,Uniswap v3,SELL,40,18208295.814224757,2612.3021997469664,416
2025-06-05,Quinta-feira,Uniswap v3,SELL,44,12725417.79901774,2400.679363844734,384
2025-06-05,Quinta-feira,Uniswap v3,BUY,44,12725417.799017744,2400.6793638447343,384
2025-06-04,Quarta-feira,Uniswap v3,BUY,37,60398469.7387936,2844.0328145384215,682
2025-06-04,Quarta-feira,Uniswap v3,SELL,37,60398469.738793574,2844.032814538421,682
2025-06-07,Sábado,Uniswap v3,BUY,28,6462482.326906115,3765.201767843221,194
2025-06-07,Sábado,Uniswap v3,SELL,28,6462482.326906118,3765.201767843221,194
2025-06-03,Terça-feira,Uniswap v3,SELL,42,43008521.36481092,5191.59450275764,709
2025-06-03,Terça-feira,Uniswap v3,BUY,42,43008521.364810936,5191.59450275764,709
2025-06-19,Quinta-feira,Curve,BUY,1,7655.956681737748,0.9641381336271061,1
2025-06-19,Quinta-feira,Curve,SELL,1,7655.956681737748,0.9641381336271061,1
2025-06-02,Segunda-feira,Curve,SELL,1,66698.51065672541,0.9413032012543917,2
2025-06-02,Segunda-feira,Curve,BUY,1,18382.954258762198,1.000367576953466,1
2025-06-07,Sábado,BombSwap,BUY,1,5683.667734161787,0.04323977529023778,2
2025-06-07,Sábado,BombSwap,SELL,1,5683.667734161787,0.04323977529023778,2
2025-06-18,Quarta-feira,QuickSwap,SELL,24,8899217.05712559,649.9476776893331,4368
2025-06-18,Quarta-feira,QuickSwap,BUY,24,8899217.05712559,649.9476776893331,4368
2025-06-19,Quinta-feira,QuickSwap,BUY,2,51669.91816150877,9.59209578058356,30
2025-06-19,Quinta-feira,QuickSwap,SELL,2,51669.91816150877,9.59209578058356,30
2025-06-02,Segunda-feira,QuickSwap,BUY,2,393852.7745884307,7.874620695149,27
2025-06-02,Segunda-feira,QuickSwap,SELL,2,393852.77458843077,7.874620695148999,27
2025-06-05,Quinta-feira,QuickSwap,SELL,5,1063814.838004796,8.08078388065697,59
2025-06-05,Quinta-feira,QuickSwap,BUY,5,1063814.838004796,8.08078388065697,59
2025-06-04,Quarta-feira,QuickSwap,SELL,5,1377563.9249242907,3.718821230517996,80
2025-06-04,Quarta-feira,QuickSwap,BUY,5,1377563.9249242907,3.718821230517996,80
2025-06-07,Sábado,QuickSwap,BUY,6,1923912.4469409832,6.154003113613659,70
2025-06-07,Sábado,QuickSwap,SELL,6,1923912.4469409832,6.154003113613658,70
2025-06-03,Terça-feira,QuickSwap,BUY,2,699985.625250761,7.890779379170039,46
2025-06-03,Terça-feira,QuickSwap,SELL,2,699985.6252507613,7.890779379170039,46
2025-06-18,Quarta-feira,Trader Joe,BUY,32,9.295506663112622E15,1114809.8493609054,1587
2025-06-18,Quarta-feira,Trader Joe,SELL,32,9.295506663112622E15,1114809.8493609056,1587
2025-06-19,Quinta-feira,Trader Joe,BUY,1,14392.348251249676,8.731982810346429,1
2025-06-19,Quinta-feira,Trader Joe,SELL,1,14392.348251249676,8.731982810346429,1
2025-06-02,Segunda-feira,Trader Joe,SELL,4,2.17071395146511456E17,6.316567195470334E23,4
2025-06-02,Segunda-feira,Trader Joe,BUY,4,2.17071395146511424E17,6.316567195470334E23,4
2025-06-05,Quinta-feira,Trader Joe,SELL,6,202348.75139085393,6675.901931361888,14
2025-06-05,Quinta-feira,Trader Joe,BUY,6,202348.75139085393,6675.901931361889,14
2025-06-04,Quarta-feira,Trader Joe,BUY,17,1.93258154635936461E18,5.229188045575234E22,39
2025-06-04,Quarta-feira,Trader Joe,SELL,17,1.93258154635936461E18,5.229188045575234E22,39
2025-06-07,Sábado,Trader Joe,BUY,12,3.941391124695408E17,9.400895895962881E22,23
2025-06-07,Sábado,Trader Joe,SELL,12,3.9413911246954086E17,9.400895895962881E22,23
2025-06-03,Terça-feira,Trader Joe,SELL,20,2.01878909213207578E18,5.619840587525536E22,34
2025-06-03,Terça-feira,Trader Joe,BUY,20,2.01878909213207603E18,5.619840587525536E22,34
2025-06-19,Quinta-feira,Zerox Exchange,SELL,4,121074.1090200538,630.8651146725002,8
2025-06-19,Quinta-feira,Zerox Exchange,BUY,4,121074.1090200538,630.8651146725001,8
2025-06-02,Segunda-feira,Zerox Exchange,SELL,3,647931.6928543508,849.1614083689047,16
2025-06-02,Segunda-feira,Zerox Exchange,BUY,2,163081.26272478158,126.75841536150503,3
2025-06-19,Quinta-feira,SushiSwap,SELL,2,31684.856028785875,20.67093875821745,9
2025-06-19,Quinta-feira,SushiSwap,BUY,2,31684.856028785875,20.67093875821745,9
2025-06-02,Segunda-feira,SushiSwap,BUY,1,10785.195804737563,0.0003923791205591972,1
2025-05-14,Quarta-feira,SpookySwap,BUY,2,30373.516130945514,607.4333052694892,5
2025-05-14,Quarta-feira,SpookySwap,SELL,2,30373.516130945514,607.4333052694892,5
2025-05-14,Quarta-feira,SpiritSwap,BUY,1,10279.149966392188,2.2100088151975967,2
2025-05-14,Quarta-feira,SpiritSwap,SELL,1,10279.149966392188,2.2100088151975967,2
2025-05-23,Sexta-feira,Balancer,BUY,6,1583519.09233728,1.003723655599384,10
2025-05-23,Sexta-feira,Balancer,SELL,6,1583519.09233728,1.003723655599384,10
2025-05-12,Segunda-feira,Balancer,BUY,5,108341.43817133832,1.0005783403789001,9
2025-05-12,Segunda-feira,Balancer,SELL,5,108341.43817133835,1.0005783403789001,9
2025-05-14,Quarta-feira,Balancer,SELL,3,117675.747568542,1.1237639339354661,6
2025-05-14,Quarta-feira,Balancer,BUY,3,117675.74756854202,1.123763933935466,6
2025-05-23,Sexta-feira,Pangolin,BUY,1,6360.296513697042,136.5604029690584,1
2025-05-23,Sexta-feira,Pangolin,SELL,1,6360.296513697042,136.5604029690584,1
2025-05-14,Quarta-feira,Pangolin,BUY,2,48651.49332317763,0.007327936091196,4
2025-05-14,Quarta-feira,Pangolin,SELL,2,48651.49332317763,0.007327936091196,4
2025-05-12,Segunda-feira,Wigoswap,BUY,1,5116.231277258049,0.5486151923037318,1
2025-05-12,Segunda-feira,Wigoswap,SELL,1,5116.231277258049,0.5486151923037318,1
2025-05-23,Sexta-feira,Uniswap v3,BUY,122,28820880.464177188,308862.22331407573,1580
2025-05-23,Sexta-feira,Uniswap v3,SELL,121,28034738.68099109,311414.1789473131,1567
2025-05-12,Segunda-feira,Uniswap v3,BUY,83,21819759.01080863,2569.8494044640534,1043
2025-05-12,Segunda-feira,Uniswap v3,SELL,86,22267331.730609715,2509.389970136642,1062
2025-05-14,Quarta-feira,Uniswap v3,BUY,73,15873088.132317174,3027.291206584538,831
2025-05-14,Quarta-feira,Uniswap v3,SELL,73,15873088.132317174,3027.2912065845376,831
2025-05-23,Sexta-feira,QuickSwap,SELL,13,4032517.012061961,199.46781118962812,330
2025-05-23,Sexta-feira,QuickSwap,BUY,13,4138444.331643981,199.47043207893077,340
2025-05-12,Segunda-feira,QuickSwap,BUY,11,2047606.053244376,4.5660829541198,194
2025-05-12,Segunda-feira,QuickSwap,SELL,10,1698283.9496375169,5.016208173477952,174
2025-05-14,Quarta-feira,QuickSwap,SELL,12,2655740.436084305,9.031973121317176,259
2025-05-14,Quarta-feira,QuickSwap,BUY,12,2655740.436084305,9.031973121317174,259
2025-05-23,Sexta-feira,Trader Joe,BUY,6,146965.28861514386,4499180.720714428,22
2025-05-23,Sexta-feira,Trader Joe,SELL,6,146965.28861514383,4499180.720714428,22
2025-05-12,Segunda-feira,Trader Joe,SELL,13,1.41073058922290112E17,4175366.9022223894,53
2025-05-12,Segunda-feira,Trader Joe,BUY,13,1.41073058922290112E17,4175366.9022223884,53
2025-05-14,Quarta-feira,Trader Joe,BUY,6,341699.09485388064,654.7576296487854,36
2025-05-14,Quarta-feira,Trader Joe,SELL,6,341699.0948538806,654.7576296487854,36
2025-05-12,Segunda-feira,SushiSwap,BUY,1,10996.051418233896,4.161614407062731,1
2025-05-12,Segunda-feira,SushiSwap,SELL,1,10996.051418233896,4.161614407062731,1
